2theta	Intensity
11.91975652839	1146
11.935082570535	1120
11.95040861268	1124
11.965734654825	1168
11.98106069697	1226
11.996386739115	1231
12.01171278126	1396
12.027038823405	1318
12.04236486555	1430
12.057690907695	1364
12.07301694984	1533
12.088342991985	1548
12.10366903413	1668
12.118995076275	1714
12.13432111842	1818
12.149647160565	1901
12.16497320271	1955
12.180299244855	2140
12.195625287	2246
12.210951329145	2431
12.22627737129	2639
12.241603413435	2858
12.25692945558	3124
12.272255497725	3597
12.28758153987	3729
12.302907582015	3991
12.31823362416	4276
12.333559666305	4548
12.34888570845	4467
12.364211750595	4216
12.37953779274	3955
12.394863834885	3596
12.41018987703	3380
12.425515919175	3133
12.44084196132	2862
12.456168003465	2741
12.47149404561	2691
12.486820087755	2437
12.5021461299	2378
12.517472172045	2092
12.53279821419	1900
12.548124256335	1851
12.56345029848	1716
12.578776340625	1542
12.59410238277	1421
12.609428424915	1279
12.62475446706	1300
12.640080509205	1256
12.65540655135	1241
12.670732593495	1162
12.68605863564	1005
12.701384677785	976
12.71671071993	978
12.732036762075	904
12.74736280422	1011
12.762688846365	928
12.77801488851	891
12.793340930655	881
12.8086669728	881
12.823993014945	879
12.83931905709	830
12.854645099235	781
12.86997114138	774
12.885297183525	752
12.90062322567	745
12.915949267815	707
12.93127530996	735
12.946601352105	686
12.96192739425	661
12.977253436395	720
12.99257947854	699
13.007905520685	654
13.02323156283	688
13.038557604975	686
13.05388364712	660
13.069209689265	724
13.08453573141	709
13.099861773555	690
13.1151878157	676
13.130513857845	660
13.14583989999	697
13.161165942135	685
13.17649198428	651
13.191818026425	691
13.20714406857	656
13.222470110715	662
13.23779615286	637
13.253122195005	648
13.26844823715	690
13.283774279295	658
13.29910032144	600
13.314426363585	624
13.32975240573	629
13.345078447875	590
13.36040449002	612
13.375730532165	608
13.39105657431	640
13.406382616455	577
13.4217086586	570
13.437034700745	610
13.45236074289	622
13.467686785035	533
13.48301282718	586
13.498338869325	562
13.51366491147	613
13.528990953615	656
13.54431699576	629
13.559643037905	681
13.57496908005	677
13.590295122195	695
13.60562116434	701
13.620947206485	744
13.63627324863	694
13.651599290775	703
13.66692533292	627
13.682251375065	584
13.69757741721	618
13.712903459355	591
13.7282295015	610
13.743555543645	599
13.75888158579	614
13.774207627935	666
13.78953367008	631
13.804859712225	673
13.82018575437	684
13.835511796515	677
13.85083783866	710
13.866163880805	729
13.88148992295	625
13.896815965095	644
13.91214200724	599
13.927468049385	611
13.94279409153	533
13.958120133675	578
13.97344617582	562
13.988772217965	553
14.00409826011	549
14.019424302255	518
14.0347503444	537
14.050076386545	475
14.06540242869	490
14.080728470835	482
14.09605451298	507
14.111380555125	469
14.12670659727	567
14.142032639415	462
14.15735868156	506
14.172684723705	478
14.18801076585	469
14.203336807995	501
14.21866285014	554
14.233988892285	465
14.24931493443	510
14.264640976575	479
14.27996701872	503
14.295293060865	512
14.31061910301	499
14.325945145155	499
14.3412711873	512
14.356597229445	492
14.37192327159	478
14.387249313735	480
14.40257535588	506
14.417901398025	485
14.43322744017	496
14.448553482315	470
14.46387952446	501
14.479205566605	471
14.49453160875	520
14.509857650895	544
14.52518369304	478
14.540509735185	478
14.55583577733	488
14.571161819475	476
14.58648786162	498
14.601813903765	488
14.61713994591	451
14.632465988055	528
14.6477920302	543
14.663118072345	455
14.67844411449	516
14.693770156635	446
14.70909619878	495
14.724422240925	472
14.73974828307	514
14.755074325215	461
14.77040036736	477
14.785726409505	471
14.80105245165	478
14.816378493795	482
14.83170453594	502
14.847030578085	501
14.86235662023	486
14.877682662375	525
14.89300870452	576
14.908334746665	532
14.92366078881	538
14.938986830955	564
14.9543128731	549
14.969638915245	606
14.98496495739	594
15.000290999535	584
15.01561704168	614
15.030943083825	608
15.04626912597	579
15.061595168115	585
15.07692121026	570
15.092247252405	561
15.10757329455	525
15.122899336695	582
15.13822537884	567
15.153551420985	522
15.16887746313	531
15.184203505275	520
15.19952954742	540
15.214855589565	492
15.23018163171	470
15.245507673855	476
15.260833716	495
15.276159758145	478
15.29148580029	472
15.306811842435	464
15.32213788458	486
15.337463926725	507
15.35278996887	495
15.368116011015	493
15.38344205316	466
15.398768095305	487
15.41409413745	460
15.429420179595	460
15.44474622174	469
15.460072263885	462
15.47539830603	464
15.490724348175	483
15.50605039032	471
15.521376432465	462
15.53670247461	517
15.552028516755	491
15.5673545589	491
15.582680601045	484
15.59800664319	482
15.613332685335	461
15.62865872748	519
15.643984769625	525
15.65931081177	471
15.674636853915	448
15.68996289606	517
15.705288938205	498
15.72061498035	469
15.735941022495	514
15.75126706464	489
15.766593106785	479
15.78191914893	449
15.797245191075	474
15.81257123322	451
15.827897275365	526
15.84322331751	488
15.858549359655	529
15.8738754018	448
15.889201443945	468
15.90452748609	490
15.919853528235	462
15.93517957038	460
15.950505612525	428
15.96583165467	458
15.981157696815	476
15.99648373896	465
16.011809781105	469
16.02713582325	438
16.042461865395	425
16.05778790754	436
16.073113949685	419
16.08843999183	416
16.103766033975	483
16.11909207612	464
16.134418118265	450
16.14974416041	428
16.165070202555	497
16.1803962447	452
16.195722286845	495
16.21104832899	444
16.226374371135	461
16.24170041328	480
16.257026455425	491
16.27235249757	438
16.287678539715	487
16.30300458186	486
16.318330624005	484
16.33365666615	487
16.348982708295	480
16.36430875044	457
16.379634792585	460
16.39496083473	507
16.410286876875	491
16.42561291902	490
16.440938961165	431
16.45626500331	445
16.471591045455	480
16.4869170876	488
16.502243129745	472
16.51756917189	468
16.532895214035	466
16.54822125618	469
16.563547298325	476
16.57887334047	510
16.594199382615	470
16.60952542476	513
16.624851466905	494
16.64017750905	445
16.655503551195	492
16.67082959334	504
16.686155635485	502
16.70148167763	465
16.716807719775	480
16.73213376192	504
16.747459804065	464
16.76278584621	486
16.778111888355	513
16.7934379305	527
16.808763972645	495
16.82409001479	503
16.839416056935	543
16.85474209908	494
16.870068141225	527
16.88539418337	509
16.900720225515	522
16.91604626766	497
16.931372309805	531
16.94669835195	513
16.962024394095	529
16.97735043624	491
16.992676478385	517
17.00800252053	527
17.023328562675	532
17.03865460482	503
17.053980646965	533
17.06930668911	506
17.084632731255	538
17.0999587734	545
17.115284815545	585
17.13061085769	550
17.145936899835	584
17.16126294198	528
17.176588984125	546
17.19191502627	569
17.207241068415	575
17.22256711056	591
17.237893152705	603
17.25321919485	618
17.268545236995	574
17.28387127914	601
17.299197321285	653
17.31452336343	587
17.329849405575	637
17.34517544772	637
17.360501489865	659
17.37582753201	604
17.391153574155	656
17.4064796163	696
17.421805658445	699
17.43713170059	680
17.452457742735	700
17.46778378488	741
17.483109827025	681
17.49843586917	735
17.513761911315	778
17.52908795346	760
17.544413995605	794
17.55974003775	795
17.575066079895	858
17.59039212204	878
17.605718164185	929
17.62104420633	854
17.636370248475	954
17.65169629062	1041
17.667022332765	1105
17.68234837491	1086
17.697674417055	1218
17.7130004592	1220
17.728326501345	1199
17.74365254349	1274
17.758978585635	1244
17.77430462778	1249
17.789630669925	1151
17.80495671207	1132
17.820282754215	1069
17.83560879636	1123
17.850934838505	1027
17.86626088065	973
17.881586922795	1030
17.89691296494	942
17.912239007085	936
17.92756504923	938
17.942891091375	868
17.95821713352	894
17.973543175665	891
17.98886921781	874
18.004195259955	846
18.0195213021	817
18.034847344245	814
18.05017338639	814
18.065499428535	842
18.08082547068	788
18.096151512825	778
18.11147755497	689
18.126803597115	749
18.14212963926	789
18.157455681405	722
18.17278172355	770
18.188107765695	708
18.20343380784	731
18.218759849985	680
18.23408589213	712
18.249411934275	716
18.26473797642	713
18.280064018565	683
18.29539006071	674
18.310716102855	717
18.326042145	714
18.341368187145	701
18.35669422929	680
18.372020271435	665
18.38734631358	657
18.402672355725	704
18.41799839787	672
18.433324440015	677
18.44865048216	701
18.463976524305	726
18.47930256645	702
18.494628608595	740
18.50995465074	681
18.525280692885	699
18.54060673503	710
18.555932777175	766
18.57125881932	757
18.586584861465	738
18.60191090361	741
18.617236945755	783
18.6325629879	787
18.647889030045	783
18.66321507219	801
18.678541114335	804
18.69386715648	805
18.709193198625	805
18.72451924077	858
18.739845282915	781
18.75517132506	812
18.770497367205	745
18.78582340935	795
18.801149451495	715
18.81647549364	759
18.831801535785	766
18.84712757793	741
18.862453620075	672
18.87777966222	677
18.893105704365	674
18.90843174651	681
18.923757788655	685
18.9390838308	684
18.954409872945	661
18.96973591509	674
18.985061957235	663
19.00038799938	708
19.015714041525	671
19.03104008367	700
19.046366125815	746
19.06169216796	778
19.077018210105	788
19.09234425225	801
19.107670294395	823
19.12299633654	904
19.138322378685	943
19.15364842083	955
19.168974462975	988
19.18430050512	1040
19.199626547265	1030
19.21495258941	1121
19.230278631555	1150
19.2456046737	1146
19.260930715845	1186
19.27625675799	1161
19.291582800135	1102
19.30690884228	1114
19.322234884425	1162
19.33756092657	1121
19.352886968715	1173
19.36821301086	1197
19.383539053005	1220
19.39886509515	1225
19.414191137295	1247
19.42951717944	1324
19.444843221585	1373
19.46016926373	1363
19.475495305875	1396
19.49082134802	1546
19.506147390165	1602
19.52147343231	1689
19.536799474455	1933
19.5521255166	2050
19.567451558745	2191
19.58277760089	2452
19.598103643035	2551
19.61342968518	2850
19.628755727325	3072
19.64408176947	3404
19.659407811615	3526
19.67473385376	3777
19.690059895905	3978
19.70538593805	4089
19.720711980195	4091
19.73603802234	4228
19.751364064485	4365
19.76669010663	4357
19.782016148775	4334
19.79734219092	4549
19.812668233065	4459
19.82799427521	4420
19.843320317355	4334
19.8586463595	4119
19.873972401645	4000
19.88929844379	3722
19.904624485935	3472
19.91995052808	3269
19.935276570225	2987
19.95060261237	2837
19.965928654515	2739
19.98125469666	2629
19.996580738805	2492
20.01190678095	2357
20.027232823095	2311
20.04255886524	2342
20.057884907385	2291
20.07321094953	2286
20.088536991675	2196
20.10386303382	2133
20.119189075965	2202
20.13451511811	2092
20.149841160255	2099
20.1651672024	2087
20.180493244545	2035
20.19581928669	2066
20.211145328835	2029
20.22647137098	2078
20.241797413125	2069
20.25712345527	2098
20.272449497415	2112
20.28777553956	2309
20.303101581705	2340
20.31842762385	2245
20.333753665995	2246
20.34907970814	2217
20.364405750285	2150
20.37973179243	2279
20.395057834575	2107
20.41038387672	2097
20.425709918865	1972
20.44103596101	1990
20.456362003155	1802
20.4716880453	1833
20.487014087445	1787
20.50234012959	1867
20.517666171735	1798
20.53299221388	1784
20.548318256025	1784
20.56364429817	1776
20.578970340315	1747
20.59429638246	1832
20.609622424605	1806
20.62494846675	1802
20.640274508895	1762
20.65560055104	1796
20.670926593185	1810
20.68625263533	1845
20.701578677475	1946
20.71690471962	2077
20.732230761765	2199
20.74755680391	2548
20.762882846055	3044
20.7782088882	3866
20.793534930345	4946
20.80886097249	6379
20.824187014635	6873
20.83951305678	6543
20.854839098925	5793
20.87016514107	5136
20.885491183215	4525
20.90081722536	3870
20.916143267505	3079
20.93146930965	2824
20.946795351795	2716
20.96212139394	2645
20.977447436085	2535
20.99277347823	2448
21.008099520375	2399
21.02342556252	2207
21.038751604665	2037
21.05407764681	1870
21.069403688955	1842
21.0847297311	1725
21.100055773245	1698
21.11538181539	1644
21.130707857535	1644
21.14603389968	1699
21.161359941825	1689
21.17668598397	1726
21.192012026115	1742
21.20733806826	1731
21.222664110405	1717
21.23799015255	1785
21.253316194695	1735
21.26864223684	1741
21.283968278985	1677
21.29929432113	1649
21.314620363275	1682
21.32994640542	1579
21.345272447565	1636
21.36059848971	1582
21.375924531855	1587
21.391250574	1544
21.406576616145	1549
21.42190265829	1482
21.437228700435	1482
21.45255474258	1521
21.467880784725	1516
21.48320682687	1525
21.498532869015	1516
21.51385891116	1485
21.529184953305	1451
21.54451099545	1493
21.559837037595	1477
21.57516307974	1405
21.590489121885	1345
21.60581516403	1380
21.621141206175	1369
21.63646724832	1276
21.651793290465	1279
21.66711933261	1237
21.682445374755	1230
21.6977714169	1226
21.713097459045	1227
21.72842350119	1178
21.743749543335	1107
21.75907558548	1155
21.774401627625	1135
21.78972766977	1128
21.805053711915	1108
21.82037975406	1102
21.835705796205	1140
21.85103183835	1175
21.866357880495	1158
21.88168392264	1176
21.897009964785	1226
21.91233600693	1293
21.927662049075	1465
21.94298809122	1725
21.958314133365	1865
21.97364017551	1964
21.988966217655	2101
22.0042922598	2096
22.019618301945	2040
22.03494434409	1912
22.050270386235	1759
22.06559642838	1576
22.080922470525	1485
22.09624851267	1297
22.111574554815	1191
22.12690059696	1177
22.142226639105	1108
22.15755268125	1126
22.172878723395	1142
22.18820476554	1081
22.203530807685	1123
22.21885684983	1103
22.234182891975	1115
22.24950893412	1191
22.264834976265	1201
22.28016101841	1180
22.295487060555	1184
22.3108131027	1236
22.326139144845	1256
22.34146518699	1276
22.356791229135	1215
22.37211727128	1206
22.387443313425	1218
22.40276935557	1232
22.418095397715	1187
22.43342143986	1304
22.448747482005	1295
22.46407352415	1282
22.479399566295	1211
22.49472560844	1307
22.510051650585	1250
22.52537769273	1180
22.540703734875	1259
22.55602977702	1270
22.571355819165	1207
22.58668186131	1196
22.602007903455	1155
22.6173339456	1122
22.632659987745	1138
22.64798602989	1202
22.663312072035	1194
22.67863811418	1218
22.693964156325	1202
22.70929019847	1199
22.724616240615	1241
22.73994228276	1207
22.755268324905	1323
22.77059436705	1291
22.785920409195	1395
22.80124645134	1423
22.816572493485	1516
22.83189853563	1568
22.847224577775	1624
22.86255061992	1695
22.877876662065	1704
22.89320270421	1613
22.908528746355	1651
22.9238547885	1643
22.939180830645	1581
22.95450687279	1493
22.969832914935	1643
22.98515895708	1635
23.000484999225	1501
23.01581104137	1572
23.031137083515	1645
23.04646312566	1569
23.061789167805	1542
23.07711520995	1525
23.092441252095	1529
23.10776729424	1490
23.123093336385	1492
23.13841937853	1478
23.153745420675	1504
23.16907146282	1459
23.184397504965	1470
23.19972354711	1435
23.215049589255	1470
23.2303756314	1474
23.245701673545	1381
23.26102771569	1378
23.276353757835	1310
23.29167979998	1325
23.307005842125	1431
23.32233188427	1381
23.337657926415	1404
23.35298396856	1374
23.368310010705	1486
23.38363605285	1492
23.398962094995	1550
23.41428813714	1562
23.429614179285	1571
23.44494022143	1746
23.460266263575	1727
23.47559230572	1809
23.490918347865	1855
23.50624439001	1920
23.521570432155	2034
23.5368964743	1969
23.552222516445	2026
23.56754855859	1880
23.582874600735	2031
23.59820064288	1938
23.613526685025	1777
23.62885272717	1863
23.644178769315	1712
23.65950481146	1629
23.674830853605	1590
23.69015689575	1700
23.705482937895	1687
23.72080898004	1682
23.736135022185	1771
23.75146106433	1827
23.766787106475	1811
23.78211314862	1821
23.797439190765	1848
23.81276523291	1842
23.828091275055	1947
23.8434173172	1741
23.858743359345	1810
23.87406940149	1774
23.889395443635	1762
23.90472148578	1730
23.920047527925	1820
23.93537357007	1865
23.950699612215	1819
23.96602565436	1827
23.981351696505	1834
23.99667773865	1822
24.012003780795	1816
24.02732982294	1739
24.042655865085	1717
24.05798190723	1737
24.073307949375	1669
24.08863399152	1706
24.103960033665	1765
24.11928607581	1743
24.134612117955	1810
24.1499381601	1827
24.165264202245	1848
24.18059024439	1871
24.195916286535	1974
24.21124232868	1926
24.226568370825	2093
24.24189441297	2096
24.257220455115	2090
24.27254649726	2075
24.287872539405	2156
24.30319858155	2151
24.318524623695	2203
24.33385066584	1963
24.349176707985	1982
24.36450275013	1867
24.379828792275	1803
24.39515483442	1834
24.410480876565	1783
24.42580691871	1763
24.441132960855	1645
24.456459003	1749
24.471785045145	1731
24.48711108729	1697
24.502437129435	1689
24.51776317158	1731
24.533089213725	1686
24.54841525587	1823
24.563741298015	1759
24.57906734016	1849
24.594393382305	1774
24.60971942445	1879
24.625045466595	1866
24.64037150874	1850
24.655697550885	1898
24.67102359303	2066
24.686349635175	2040
24.70167567732	2190
24.717001719465	2190
24.73232776161	2369
24.747653803755	2394
24.7629798459	2510
24.778305888045	2752
24.79363193019	2945
24.808957972335	3307
24.82428401448	3480
24.839610056625	3641
24.85493609877	3742
24.870262140915	3702
24.88558818306	3631
24.900914225205	3463
24.91624026735	3411
24.931566309495	3291
24.94689235164	2935
24.962218393785	2890
24.97754443593	2805
24.992870478075	2700
25.00819652022	2693
25.023522562365	2573
25.03884860451	2575
25.054174646655	2532
25.0695006888	2561
25.084826730945	2591
25.10015277309	2600
25.115478815235	2533
25.13080485738	2646
25.146130899525	2502
25.16145694167	2627
25.176782983815	2562
25.19210902596	2633
25.207435068105	2686
25.22276111025	2680
25.238087152395	2813
