2theta	Intensity
7.38324805347	1686
7.398574095615	1697
7.41390013776	1689
7.429226179905	1714
7.44455222205	1763
7.459878264195	1751
7.47520430634	1762
7.490530348485	1767
7.50585639063	1740
7.521182432775	1723
7.53650847492	1717
7.551834517065	1725
7.56716055921	1737
7.582486601355	1807
7.5978126435	1790
7.613138685645	1829
7.62846472779	1848
7.643790769935	1791
7.65911681208	1823
7.674442854225	1784
7.68976889637	1780
7.705094938515	1925
7.72042098066	1822
7.735747022805	1869
7.75107306495	1890
7.766399107095	1898
7.78172514924	1885
7.797051191385	1925
7.81237723353	1848
7.827703275675	1880
7.84302931782	2020
7.858355359965	1984
7.87368140211	1975
7.889007444255	1991
7.9043334864	2025
7.919659528545	2057
7.93498557069	2056
7.950311612835	2064
7.96563765498	2061
7.980963697125	2142
7.99628973927	2211
8.011615781415	2097
8.02694182356	2116
8.042267865705	2207
8.05759390785	2207
8.072919949995	2236
8.08824599214	2223
8.103572034285	2273
8.11889807643	2274
8.134224118575	2295
8.14955016072	2380
8.164876202865	2395
8.18020224501	2506
8.195528287155	2481
8.2108543293	2549
8.226180371445	2505
8.24150641359	2533
8.256832455735	2612
8.27215849788	2557
8.287484540025	2633
8.30281058217	2608
8.318136624315	2733
8.33346266646	2889
8.348788708605	2757
8.36411475075	2818
8.379440792895	2952
8.39476683504	2881
8.410092877185	3074
8.42541891933	3103
8.440744961475	3142
8.45607100362	3133
8.471397045765	3243
8.48672308791	3307
8.502049130055	3394
8.5173751722	3382
8.532701214345	3480
8.54802725649	3538
8.563353298635	3537
8.57867934078	3785
8.594005382925	3681
8.60933142507	3988
8.624657467215	4096
8.63998350936	4089
8.655309551505	4272
8.67063559365	4404
8.685961635795	4612
8.70128767794	4898
8.716613720085	5216
8.73193976223	5307
8.747265804375	5721
8.76259184652	6242
8.777917888665	6807
8.79324393081	7483
8.808569972955	8327
8.8238960151	8873
8.839222057245	8753
8.85454809939	8180
8.869874141535	6940
8.88520018368	5525
8.900526225825	4715
8.91585226797	4109
8.931178310115	3837
8.94650435226	3445
8.961830394405	3203
8.97715643655	3109
8.992482478695	2894
9.00780852084	2679
9.023134562985	2501
9.03846060513	2451
9.053786647275	2297
9.06911268942	2273
9.084438731565	2106
9.09976477371	2113
9.115090815855	2030
9.130416858	1926
9.145742900145	1770
9.16106894229	1662
9.176394984435	1700
9.19172102658	1627
9.207047068725	1547
9.22237311087	1482
9.237699153015	1464
9.25302519516	1343
9.268351237305	1366
9.28367727945	1321
9.299003321595	1288
9.31432936374	1260
9.329655405885	1231
9.34498144803	1182
9.360307490175	1177
9.37563353232	1128
9.390959574465	1120
9.40628561661	1079
9.421611658755	1020
9.4369377009	990
9.452263743045	1041
9.46758978519	975
9.482915827335	985
9.49824186948	927
9.513567911625	970
9.52889395377	914
9.544219995915	866
9.55954603806	937
9.574872080205	915
9.59019812235	898
9.605524164495	903
9.62085020664	895
9.636176248785	867
9.65150229093	833
9.666828333075	777
9.68215437522	857
9.697480417365	801
9.71280645951	836
9.728132501655	801
9.7434585438	764
9.758784585945	792
9.77411062809	792
9.789436670235	793
9.80476271238	750
9.820088754525	777
9.83541479667	764
9.850740838815	778
9.86606688096	735
9.881392923105	740
9.89671896525	796
9.912045007395	763
9.92737104954	746
9.942697091685	745
9.95802313383	765
9.973349175975	738
9.98867521812	748
10.004001260265	728
10.01932730241	687
10.034653344555	769
10.0499793867	750
10.065305428845	725
10.08063147099	660
10.095957513135	749
10.11128355528	667
10.126609597425	672
10.14193563957	730
10.157261681715	705
10.17258772386	726
10.187913766005	682
10.20323980815	720
10.218565850295	725
10.23389189244	725
10.249217934585	713
10.26454397673	745
10.279870018875	773
10.29519606102	754
10.310522103165	720
10.32584814531	708
10.341174187455	739
10.3565002296	690
10.371826271745	724
10.38715231389	709
10.402478356035	754
10.41780439818	676
10.433130440325	757
10.44845648247	671
10.463782524615	677
10.47910856676	739
10.494434608905	727
10.50976065105	697
10.525086693195	804
10.54041273534	762
10.555738777485	748
10.57106481963	725
10.586390861775	739
10.60171690392	719
10.617042946065	716
10.63236898821	725
10.647695030355	701
10.6630210725	720
10.678347114645	717
10.69367315679	712
10.708999198935	736
10.72432524108	756
10.739651283225	717
10.75497732537	791
10.770303367515	773
10.78562940966	725
10.800955451805	769
10.81628149395	742
10.831607536095	767
10.84693357824	789
10.862259620385	782
10.87758566253	718
10.892911704675	773
10.90823774682	744
10.923563788965	708
10.93888983111	759
10.954215873255	736
10.9695419154	754
10.984867957545	709
11.00019399969	736
11.015520041835	736
11.03084608398	771
11.046172126125	730
11.06149816827	785
11.076824210415	833
11.09215025256	677
11.107476294705	776
11.12280233685	775
11.138128378995	794
11.15345442114	736
11.168780463285	719
11.18410650543	769
11.199432547575	723
11.21475858972	765
11.230084631865	756
11.24541067401	780
11.260736716155	783
11.2760627583	744
11.291388800445	748
11.30671484259	764
11.322040884735	765
11.33736692688	761
11.352692969025	787
11.36801901117	804
11.383345053315	767
11.39867109546	709
11.413997137605	775
11.42932317975	782
11.444649221895	777
11.45997526404	764
11.475301306185	749
11.49062734833	756
11.505953390475	727
11.52127943262	795
11.536605474765	795
11.55193151691	769
11.567257559055	800
11.5825836012	779
11.597909643345	772
11.61323568549	753
11.628561727635	767
11.64388776978	816
11.659213811925	825
11.67453985407	848
11.689865896215	800
11.70519193836	837
11.720517980505	844
11.73584402265	801
11.751170064795	877
11.76649610694	863
11.781822149085	830
11.79714819123	875
11.812474233375	820
11.82780027552	819
11.843126317665	881
11.85845235981	900
11.873778401955	843
11.8891044441	921
11.904430486245	920
11.91975652839	943
11.935082570535	932
11.95040861268	986
11.965734654825	914
11.98106069697	1001
11.996386739115	1003
12.01171278126	1045
12.027038823405	1040
12.04236486555	1033
12.057690907695	1107
12.07301694984	1172
12.088342991985	1279
12.10366903413	1276
12.118995076275	1312
12.13432111842	1360
12.149647160565	1460
12.16497320271	1509
12.180299244855	1561
12.195625287	1645
12.210951329145	1692
12.22627737129	1880
12.241603413435	1936
12.25692945558	2039
12.272255497725	2213
12.28758153987	2315
12.302907582015	2446
12.31823362416	2576
12.333559666305	2616
12.34888570845	2755
12.364211750595	2696
12.37953779274	2817
12.394863834885	2818
12.41018987703	2863
12.425515919175	2917
12.44084196132	2915
12.456168003465	2948
12.47149404561	2981
12.486820087755	2894
12.5021461299	2594
12.517472172045	2239
12.53279821419	1845
12.548124256335	1581
12.56345029848	1411
12.578776340625	1322
12.59410238277	1222
12.609428424915	1190
12.62475446706	1114
12.640080509205	1067
12.65540655135	1014
12.670732593495	994
12.68605863564	915
12.701384677785	967
12.71671071993	891
12.732036762075	843
12.74736280422	800
12.762688846365	852
12.77801488851	733
12.793340930655	810
12.8086669728	810
12.823993014945	739
12.83931905709	740
12.854645099235	736
12.86997114138	766
12.885297183525	707
12.90062322567	710
12.915949267815	704
12.93127530996	713
12.946601352105	703
12.96192739425	729
12.977253436395	672
12.99257947854	682
13.007905520685	695
13.02323156283	660
13.038557604975	637
13.05388364712	697
13.069209689265	645
13.08453573141	704
13.099861773555	740
13.1151878157	661
13.130513857845	640
13.14583989999	644
13.161165942135	703
13.17649198428	665
13.191818026425	628
13.20714406857	698
13.222470110715	719
13.23779615286	662
13.253122195005	697
13.26844823715	734
13.283774279295	694
13.29910032144	731
13.314426363585	649
13.32975240573	662
13.345078447875	641
13.36040449002	647
13.375730532165	622
13.39105657431	634
13.406382616455	597
13.4217086586	610
13.437034700745	604
13.45236074289	579
13.467686785035	636
13.48301282718	624
13.498338869325	649
13.51366491147	645
13.528990953615	716
13.54431699576	747
13.559643037905	763
13.57496908005	796
13.590295122195	843
13.60562116434	836
13.620947206485	809
13.63627324863	853
13.651599290775	819
13.66692533292	726
13.682251375065	732
13.69757741721	669
13.712903459355	597
13.7282295015	561
13.743555543645	568
13.75888158579	567
13.774207627935	536
